fold,path,TRUE,path,lat,lon,TRUE
3,/content/0310_post_folder/0310_post_folder/folder_2/271197182378754_vs_7740878106015248(2)/7740878106015248_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/271197182378754_vs_7740878106015248(2)/7740878106015248_2024.png,29.44344233,-83.28751445,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/2718165744989591_vs_902712501796732(7)/902712501796732_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/2718165744989591_vs_902712501796732(7)/902712501796732_2024.png,29.4408963,-83.28685462,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/271883155706314_vs_513188214871172(2)/513188214871172_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/271883155706314_vs_513188214871172(2)/513188214871172_2024.png,29.44288174,-83.2868439,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/272648298895482_vs_1070434194334859(2)/1070434194334859_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/272648298895482_vs_1070434194334859(2)/1070434194334859_2024.png,29.4408636,-83.28879118,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/272740298898463_vs_3940524196268492(2)/3940524196268492_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/272740298898463_vs_3940524196268492(2)/3940524196268492_2024.png,29.44208757,-83.28655422,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/272768812189850_vs_2911493959001711(2)/2911493959001711_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/272768812189850_vs_2911493959001711(2)/2911493959001711_2024.png,29.44374131,-83.28841567,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/273063282254458_vs_835195808696758(2)/835195808696758_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/273063282254458_vs_835195808696758(2)/835195808696758_2024.png,29.44027029,-83.28814745,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/273096758846320_vs_1518631265435741(2)/1518631265435741_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/273096758846320_vs_1518631265435741(2)/1518631265435741_2024.png,29.44209691,-83.28526139,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/273139272255891_vs_8450321375088539(2)/8450321375088539_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/273139272255891_vs_8450321375088539(2)/8450321375088539_2024.png,29.4396583,-83.2842797,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/274091662068395_vs_2583991028469020(2)/2583991028469020_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/274091662068395_vs_2583991028469020(2)/2583991028469020_2024.png,29.43911171,-83.29053462,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/274443675393953_vs_526901163626170(2)/526901163626170_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/274443675393953_vs_526901163626170(2)/526901163626170_2024.png,29.44086827,-83.28831375,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/2752310888241056_vs_924709273024705(7)/924709273024705_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/2752310888241056_vs_924709273024705(7)/924709273024705_2024.png,29.44117193,-83.28657568,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/275933065193758_vs_1240762573801576(2)/1240762573801576_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/275933065193758_vs_1240762573801576(2)/1240762573801576_2024.png,29.44093367,-83.28487515,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/277302705073550_vs_568748035580460(2)/568748035580460_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/277302705073550_vs_568748035580460(2)/568748035580460_2024.png,29.44345167,-83.28702629,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/2775174792624081_vs_1491465168222144(7)/1491465168222144_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/2775174792624081_vs_1491465168222144(7)/1491465168222144_2024.png,29.44269955,-83.28655958,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/277965024999016_vs_881052187323516(2)/881052187323516_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/277965024999016_vs_881052187323516(2)/881052187323516_2024.png,29.44090097,-83.28662932,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/278002418279055_vs_766724172222226(2)/766724172222226_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/278002418279055_vs_766724172222226(2)/766724172222226_2024.png,29.44108317,-83.28657568,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/278018171687464_vs_902938858446742(2)/902938858446742_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/278018171687464_vs_902938858446742(2)/902938858446742_2024.png,29.43972838,-83.28923643,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/279356951469998_vs_1576125893297329(2)/1576125893297329_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/279356951469998_vs_1576125893297329(2)/1576125893297329_2024.png,29.44185866,-83.28789532,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/279373864805364_vs_890406083030791(2)/890406083030791_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/279373864805364_vs_890406083030791(2)/890406083030791_2024.png,29.44286773,-83.28754127,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/2797538243719991_vs_1261622901632011(7)/1261622901632011_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/2797538243719991_vs_1261622901632011(7)/1261622901632011_2024.png,29.44152697,-83.28432798,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/279960134748889_vs_3940524196268492(2)/3940524196268492_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/279960134748889_vs_3940524196268492(2)/3940524196268492_2024.png,29.44208757,-83.28655422,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/280270018067790_vs_1792450708198477(2)/1792450708198477_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/280270018067790_vs_1792450708198477(2)/1792450708198477_2024.png,29.44112521,-83.29022348,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/280444041361720_vs_3215176231946995(2)/3215176231946995_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/280444041361720_vs_3215176231946995(2)/3215176231946995_2024.png,29.44089163,-83.28702092,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/280527841359879_vs_915290900650391(2)/915290900650391_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/280527841359879_vs_915290900650391(2)/915290900650391_2024.png,29.44151763,-83.28456402,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/283389984409696_vs_504201755785841(2)/504201755785841_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/283389984409696_vs_504201755785841(2)/504201755785841_2024.png,29.44296583,-83.2846123,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/283838167688461_vs_555321707080853(2)/555321707080853_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/283838167688461_vs_555321707080853(2)/555321707080853_2024.png,29.44190071,-83.28523993,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/283852094385885_vs_1070434194334859(2)/1070434194334859_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/283852094385885_vs_1070434194334859(2)/1070434194334859_2024.png,29.4408636,-83.28879118,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/283938294360316_vs_1050350956626321(2)/1050350956626321_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/283938294360316_vs_1050350956626321(2)/1050350956626321_2024.png,29.44303123,-83.28878045,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/285590670774892_vs_1546111939610649(2)/1546111939610649_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/285590670774892_vs_1546111939610649(2)/1546111939610649_2024.png,29.44150829,-83.28505218,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/285679157430990_vs_1297372124962480(2)/1297372124962480_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/285679157430990_vs_1297372124962480(2)/1297372124962480_2024.png,29.44098506,-83.28656495,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/289733787097422_vs_1082936146832219(2)/1082936146832219_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/289733787097422_vs_1082936146832219(2)/1082936146832219_2024.png,29.44209224,-83.28482687,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/292991620008055_vs_825832456416622(2)/825832456416622_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/292991620008055_vs_825832456416622(2)/825832456416622_2024.png,29.4420829,-83.285712,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/293029406707722_vs_480976304401634(2)/480976304401634_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/293029406707722_vs_480976304401634(2)/480976304401634_2024.png,29.44374598,-83.28950465,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/293447459997050_vs_1276778796820622(2)/1276778796820622_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/293447459997050_vs_1276778796820622(2)/1276778796820622_2024.png,29.44085893,-83.28436017,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/2970720376392786_vs_1184260012643040(7)/1184260012643040_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/2970720376392786_vs_1184260012643040(7)/1184260012643040_2024.png,29.4440543,-83.28583539,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/297554789531521_vs_1278790806477060(2)/1278790806477060_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/297554789531521_vs_1278790806477060(2)/1278790806477060_2024.png,29.44093835,-83.28504145,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/297724926187120_vs_397584066727772(2)/397584066727772_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/297724926187120_vs_397584066727772(2)/397584066727772_2024.png,29.44291912,-83.2880348,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/298034722874951_vs_483899884626752(2)/483899884626752_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/298034722874951_vs_483899884626752(2)/483899884626752_2024.png,29.4420829,-83.28587294,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/298281136122230_vs_1210392900183483(2)/1210392900183483_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/298281136122230_vs_1210392900183483(2)/1210392900183483_2024.png,29.4408636,-83.29015374,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/299428269440603_vs_2910949499043605(2)/2910949499043605_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/299428269440603_vs_2910949499043605(2)/2910949499043605_2024.png,29.44149894,-83.28657568,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/301730745774793_vs_912660347398477(2)/912660347398477_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/301730745774793_vs_912660347398477(2)/912660347398477_2024.png,29.44209224,-83.28488052,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/302433519103527_vs_877758264332631(2)/877758264332631_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/302433519103527_vs_877758264332631(2)/877758264332631_2024.png,29.4428724,-83.28758955,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/302961182348620_vs_508894792060791(2)/508894792060791_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/302961182348620_vs_508894792060791(2)/508894792060791_2024.png,29.43974239,-83.28624308,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/303081195636228_vs_1509168746632943(2)/1509168746632943_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/303081195636228_vs_1509168746632943(2)/1509168746632943_2024.png,29.4420829,-83.28598559,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/303375608945589_vs_398923216600987(2)/398923216600987_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/303375608945589_vs_398923216600987(2)/398923216600987_2024.png,29.44283036,-83.2860446,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/303667962248449_vs_841329984879087(2)/841329984879087_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/303667962248449_vs_841329984879087(2)/841329984879087_2024.png,29.44247531,-83.28655422,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/304823562230548_vs_1573381573250139(2)/1573381573250139_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/304823562230548_vs_1573381573250139(2)/1573381573250139_2024.png,29.44089163,-83.28696728,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/305385678842802_vs_1055673355839210(2)/1055673355839210_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/305385678842802_vs_1055673355839210(2)/1055673355839210_2024.png,29.44204553,-83.28964412,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/305623945480412_vs_1095880515238261(2)/1095880515238261_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/305623945480412_vs_1095880515238261(2)/1095880515238261_2024.png,29.44208757,-83.28454792,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/305785178767829_vs_1815117475891158(2)/1815117475891158_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/305785178767829_vs_1815117475891158(2)/1815117475891158_2024.png,29.44203151,-83.28841031,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/306259271948706_vs_546777817848469(2)/546777817848469_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/306259271948706_vs_546777817848469(2)/546777817848469_2024.png,29.44204085,-83.28784168,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/306530792026107_vs_526502996653021(2)/526502996653021_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/306530792026107_vs_526502996653021(2)/526502996653021_2024.png,29.44252203,-83.28655422,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/307578081930789_vs_501520109369952(2)/501520109369952_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/307578081930789_vs_501520109369952(2)/501520109369952_2024.png,29.44092433,-83.28460693,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/308148858386501_vs_507889595389586(2)/507889595389586_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/308148858386501_vs_507889595389586(2)/507889595389586_2024.png,29.44092433,-83.28455329,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/308191481866992_vs_1098120398396394(2)/1098120398396394_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/308191481866992_vs_1098120398396394(2)/1098120398396394_2024.png,29.44090564,-83.28624845,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/309873285047480_vs_562801296275742(2)/562801296275742_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/309873285047480_vs_562801296275742(2)/562801296275742_2024.png,29.44171851,-83.2852453,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/310642094942726_vs_1869903103501476(2)/1869903103501476_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/310642094942726_vs_1869903103501476(2)/1869903103501476_2024.png,29.44151763,-83.28461766,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/312000884571498_vs_442797792250497(2)/442797792250497_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/312000884571498_vs_442797792250497(2)/442797792250497_2024.png,29.44203151,-83.28932226,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/312285637969973_vs_560895393001274(2)/560895393001274_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/312285637969973_vs_560895393001274(2)/560895393001274_2024.png,29.4416718,-83.28790069,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/312412987959617_vs_1486485066077640(2)/1486485066077640_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/312412987959617_vs_1486485066077640(2)/1486485066077640_2024.png,29.44228845,-83.28655422,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/3127992840677736_vs_1217414152923103(8)/1217414152923103_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3127992840677736_vs_1217414152923103(8)/1217414152923103_2024.png,29.44374131,-83.28834593,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/313534124493898_vs_1074056700761546(2)/1074056700761546_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/313534124493898_vs_1074056700761546(2)/1074056700761546_2024.png,29.43857912,-83.28888237,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/314396167729639_vs_1261632228320145(2)/1261632228320145_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/314396167729639_vs_1261632228320145(2)/1261632228320145_2024.png,29.43729905,-83.2940805,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/314650737809350_vs_1910339626154692(2)/1910339626154692_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/314650737809350_vs_1910339626154692(2)/1910339626154692_2024.png,29.43970969,-83.29094768,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/315305460983112_vs_1206023237483501(2)/1206023237483501_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/315305460983112_vs_1206023237483501(2)/1206023237483501_2024.png,29.44202684,-83.28867853,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/315611027528984_vs_582186014237716(2)/582186014237716_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/315611027528984_vs_582186014237716(2)/582186014237716_2024.png,29.44081688,-83.29015374,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/315734241016075_vs_3940524196268492(2)/3940524196268492_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/315734241016075_vs_3940524196268492(2)/3940524196268492_2024.png,29.44208757,-83.28655422,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/315809964184547_vs_575867528341523(2)/575867528341523_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/315809964184547_vs_575867528341523(2)/575867528341523_2024.png,29.43974706,-83.28621626,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/315811490824892_vs_1500322747342371(2)/1500322747342371_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/315811490824892_vs_1500322747342371(2)/1500322747342371_2024.png,29.43910703,-83.29195082,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/315967977607768_vs_3035855376555105(2)/3035855376555105_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/315967977607768_vs_3035855376555105(2)/3035855376555105_2024.png,29.44202684,-83.28873217,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/316580420832485_vs_3809477589309358(2)/3809477589309358_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/316580420832485_vs_3809477589309358(2)/3809477589309358_2024.png,29.44207823,-83.28693509,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/316927887531499_vs_2682919011908596(2)/2682919011908596_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/316927887531499_vs_2682919011908596(2)/2682919011908596_2024.png,29.44224173,-83.28655958,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/317042424034824_vs_522749830388742(2)/522749830388742_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/317042424034824_vs_522749830388742(2)/522749830388742_2024.png,29.44150829,-83.28499854,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/317289960957280_vs_415294574680909(2)/415294574680909_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/317289960957280_vs_415294574680909(2)/415294574680909_2024.png,29.44209691,-83.28493953,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/317299994170182_vs_545957104592499(2)/545957104592499_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/317299994170182_vs_545957104592499(2)/545957104592499_2024.png,29.44095703,-83.29015374,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/318441913964944_vs_516164214522027(2)/516164214522027_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/318441913964944_vs_516164214522027(2)/516164214522027_2024.png,29.44149894,-83.28571737,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/318712167352542_vs_525883833632306(2)/525883833632306_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/318712167352542_vs_525883833632306(2)/525883833632306_2024.png,29.44250802,-83.28656495,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/318781930676866_vs_566554459648058(2)/566554459648058_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/318781930676866_vs_566554459648058(2)/566554459648058_2024.png,29.44203151,-83.28942955,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/319006594038036_vs_881115290650609(2)/881115290650609_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/319006594038036_vs_881115290650609(2)/881115290650609_2024.png,29.44290977,-83.28847468,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/3191990254432121_vs_404441789191362(7)/404441789191362_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3191990254432121_vs_404441789191362(7)/404441789191362_2024.png,29.43986853,-83.28854442,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/319385410593581_vs_569433132265272(2)/569433132265272_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/319385410593581_vs_569433132265272(2)/569433132265272_2024.png,29.44208757,-83.28429043,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/320151097055690_vs_1103396924728521(2)/1103396924728521_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/320151097055690_vs_1103396924728521(2)/1103396924728521_2024.png,29.44092433,-83.28466058,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/320327000393313_vs_908299614002927(2)/908299614002927_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/320327000393313_vs_908299614002927(2)/908299614002927_2024.png,29.44346569,-83.2879436,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/320583437119660_vs_1667302290809831(2)/1667302290809831_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/320583437119660_vs_1667302290809831(2)/1667302290809831_2024.png,29.44374598,-83.28835666,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/321039860465341_vs_1070434194334859(2)/1070434194334859_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/321039860465341_vs_1070434194334859(2)/1070434194334859_2024.png,29.4408636,-83.28879118,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/325554896596681_vs_1361876558105849(2)/1361876558105849_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/325554896596681_vs_1361876558105849(2)/1361876558105849_2024.png,29.4420829,-83.28576565,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/325895633227180_vs_560138396460516(2)/560138396460516_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/325895633227180_vs_560138396460516(2)/560138396460516_2024.png,29.44149427,-83.28679025,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/325970879995221_vs_412791194958532(2)/412791194958532_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/325970879995221_vs_412791194958532(2)/412791194958532_2024.png,29.44202684,-83.28905404,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/326034559825326_vs_2831374257043779(2)/2831374257043779_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/326034559825326_vs_2831374257043779(2)/2831374257043779_2024.png,29.44287707,-83.28760564,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/327255829754985_vs_893866442675124(2)/893866442675124_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/327255829754985_vs_893866442675124(2)/893866442675124_2024.png,29.44203151,-83.2893759,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/330615652733742_vs_999675758511887(2)/999675758511887_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/330615652733742_vs_999675758511887(2)/999675758511887_2024.png,29.44374131,-83.28846931,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/331549295885006_vs_1101586508266860(2)/1101586508266860_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/331549295885006_vs_1101586508266860(2)/1101586508266860_2024.png,29.44086827,-83.28847468,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/3329106407380133_vs_1238154503884721(7)/1238154503884721_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3329106407380133_vs_1238154503884721(7)/1238154503884721_2024.png,29.44346102,-83.28789532,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/334306965684298_vs_516884404592644(2)/516884404592644_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/334306965684298_vs_516884404592644(2)/516884404592644_2024.png,29.44181194,-83.28790069,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/3389312397998024_vs_1055014819141659(7)/1055014819141659_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3389312397998024_vs_1055014819141659(7)/1055014819141659_2024.png,29.44092433,-83.28548133,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/3425836887746377_vs_1924924084694571(7)/1924924084694571_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3425836887746377_vs_1924924084694571(7)/1924924084694571_2024.png,29.44051322,-83.29013765,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/3433361586880018_vs_1289394995558697(7)/1289394995558697_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3433361586880018_vs_1289394995558697(7)/1289394995558697_2024.png,29.44348905,-83.28699946,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/3444120472569058_vs_3267545513379316(7)/3267545513379316_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3444120472569058_vs_3267545513379316(7)/3267545513379316_2024.png,29.43859314,-83.28695118,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/3456076061318899_vs_507889595389586(9)/507889595389586_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3456076061318899_vs_507889595389586(9)/507889595389586_2024.png,29.44092433,-83.28455329,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/3478824352447785_vs_1081180053526360(7)/1081180053526360_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3478824352447785_vs_1081180053526360(7)/1081180053526360_2024.png,29.44017686,-83.28653812,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/3480871328828232_vs_1576849699901552(7)/1576849699901552_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3480871328828232_vs_1576849699901552(7)/1576849699901552_2024.png,29.44199881,-83.28788996,severe
2,/content/0310_post_folder/0310_post_folder/folder_2/349665837393416_vs_2610491439150503(2)/2610491439150503_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/349665837393416_vs_2610491439150503(2)/2610491439150503_2024.png,29.44148493,-83.28689754,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/3510493975836075_vs_915524130464645(7)/915524130464645_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3510493975836075_vs_915524130464645(7)/915524130464645_2024.png,29.44090097,-83.28674197,severe
3,/content/0310_post_folder/0310_post_folder/folder_2/3544633835750480_vs_1070434194334859(8)/1070434194334859_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3544633835750480_vs_1070434194334859(8)/1070434194334859_2024.png,29.4408636,-83.28879118,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/3553102754937505_vs_519690764318228(7)/519690764318228_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3553102754937505_vs_519690764318228(7)/519690764318228_2024.png,29.44146157,-83.28727305,severe
1,/content/0310_post_folder/0310_post_folder/folder_2/3562684774050372_vs_1261622901632011(7)/1261622901632011_2024.png,severe,/content/0310_post_folder/0310_post_folder/folder_2/3562684774050372_vs_1261622901632011(7)/1261622901632011_2024.png,29.44152697,-83.28432798,severe
